# Comprimento_de_Onda(Angstrom) Fluxo
5.054809901165830524e+03 4.312879182001471198e-18
5.055812954947624348e+03 4.228455474323084088e-18
5.056816008729418172e+03 4.275177116861916750e-18
5.057819062511211996e+03 4.211500339717278403e-18
5.058822116293004910e+03 4.287131944664839383e-18
5.059825170074798734e+03 4.206792027670626570e-18
5.060828223856592558e+03 4.115288067539091819e-18
5.061831277638386382e+03 4.288514577058721768e-18
5.062834331420180206e+03 4.270160680037088914e-18
5.063837385201974030e+03 4.183395224044564182e-18
5.064840438983766944e+03 4.235234633033262426e-18
5.065843492765560768e+03 4.253618308556947190e-18
5.066846546547354592e+03 4.227546402829888310e-18
5.067849600329147506e+03 4.381224566523358834e-18
5.068852654110942240e+03 4.336064640981026288e-18
5.069855707892735154e+03 4.301578240472771734e-18
5.070858761674529887e+03 4.243264488829620942e-18
5.071861815456322802e+03 4.089566472801449147e-18
5.072864869238116626e+03 4.092863201132779238e-18
5.073867923019910450e+03 3.941953197359217422e-18
5.074870976801704273e+03 4.059959610726644904e-18
5.075874030583498097e+03 4.249333099393616230e-18
5.076877084365291012e+03 4.097914793133640578e-18
5.077880138147084836e+03 4.215907558020960935e-18
5.078883191928878659e+03 4.314462819284203970e-18
5.079886245710672483e+03 4.192237784792756048e-18
5.080889299492465398e+03 4.121377771208707208e-18
5.081892353274260131e+03 4.133395464738183871e-18
5.082895407056053045e+03 4.002272448397503030e-18
5.083898460837846869e+03 4.187340048385829571e-18
5.084901514619640693e+03 4.150230244564863090e-18
5.085904568401434517e+03 4.042986278147363052e-18
5.086907622183227431e+03 4.130560303188658369e-18
5.087910675965021255e+03 4.155948130549135894e-18
5.088913729746815079e+03 4.158571120271541545e-18
5.089916783528608903e+03 4.223416703621717320e-18
5.090919837310402727e+03 4.176726493946161673e-18
5.091922891092196551e+03 4.045699016966230706e-18
5.092925944873990375e+03 4.111228265092681559e-18
5.093928998655783289e+03 4.010880503442036112e-18
5.094932052437578022e+03 4.028657028396106954e-18
5.095935106219370937e+03 4.170965180979729835e-18
5.096938160001164761e+03 4.066072061863105502e-18
5.097941213782958584e+03 3.943722536689468349e-18
5.098944267564751499e+03 4.027492771683938567e-18
5.099947321346545323e+03 3.984675008046049919e-18
5.100950375128339147e+03 4.078029784798172070e-18
5.101953428910132970e+03 4.022802657610762900e-18
5.102956482691926794e+03 4.121151950901480232e-18
5.103959536473720618e+03 4.094128373879679094e-18
5.104962590255514442e+03 3.995861385059910789e-18
5.105965644037307356e+03 4.035660766642593439e-18
5.106968697819101180e+03 4.091446654333782178e-18
5.107971751600895004e+03 4.111590570200979785e-18
5.108974805382687919e+03 4.138370956122690332e-18
5.109977859164482652e+03 4.132343290999016420e-18
5.110980912946275566e+03 4.113022833431615352e-18
5.111983966728070300e+03 4.019057597387429068e-18
5.112987020509863214e+03 4.151912729930795948e-18
5.113990074291657038e+03 3.880042450822379790e-18
5.114993128073450862e+03 4.007044039761015170e-18
5.115996181855244686e+03 4.284845203861436537e-18
5.116999235637038510e+03 4.201486491221711450e-18
5.118002289418831424e+03 4.204791904949473349e-18
5.119005343200625248e+03 4.170731502456683605e-18
5.120008396982419072e+03 4.134090710043034691e-18
5.121011450764212896e+03 4.465774832835466557e-18
5.122014504546005810e+03 4.532434423268971122e-18
5.123017558327800543e+03 3.924471148703215459e-18
5.124020612109593458e+03 3.821616202615921786e-18
5.125023665891387282e+03 3.991821434948201802e-18
5.126026719673181105e+03 3.936075251926415608e-18
5.127029773454974020e+03 4.330142027795146609e-18
5.128032827236767844e+03 4.303589116541888145e-18
5.129035881018562577e+03 3.944269303074365900e-18
5.130038934800355491e+03 4.065505856733812954e-18
5.131041988582148406e+03 3.993253698178837369e-18
5.132045042363943139e+03 4.020864987025857433e-18
5.133048096145736054e+03 4.100236689113076927e-18
5.134051149927530787e+03 3.982672817373365316e-18
5.135054203709323701e+03 4.028212418816859701e-18
5.136057257491118435e+03 4.087778521907415777e-18
5.137060311272911349e+03 4.050954922578392644e-18
5.138063365054705173e+03 4.091596374024654276e-18
5.139066418836498997e+03 4.107671388458703540e-18
5.140069472618292821e+03 4.147444300261784493e-18
5.141072526400085735e+03 4.116770375196786844e-18
5.142075580181879559e+03 4.076223222340356257e-18
5.143078633963673383e+03 4.078923967040341893e-18
5.144081687745467207e+03 3.988301781441788669e-18
5.145084741527261031e+03 4.019170093950736279e-18
5.146087795309053945e+03 4.110388676770940236e-18
5.147090849090847769e+03 4.028076761196401005e-18
5.148093902872641593e+03 4.058716358265977703e-18
5.149096956654435417e+03 4.110899874389498007e-18
5.150100010436228331e+03 4.236036584637132587e-18
5.151103064218023064e+03 4.236232212852001378e-18
5.152106117999815979e+03 4.334648094182029228e-18
5.153109171781608893e+03 4.293523982848342904e-18
5.154112225563403626e+03 4.332445725801106792e-18
5.155115279345198360e+03 4.549895378819352983e-18
5.156118333126991274e+03 4.603701409714396051e-18
5.157121386908784189e+03 4.700701571426039394e-18
5.158124440690578922e+03 4.777457728416366215e-18
5.159127494472371836e+03 4.755448933858167807e-18
5.160130548254165660e+03 4.751286147425494696e-18
5.161133602035959484e+03 4.922381012506575493e-18
5.162136655817753308e+03 4.926343621231010772e-18
5.163139709599546222e+03 4.778561600943818230e-18
5.164142763381340956e+03 4.865876718453384449e-18
5.165145817163133870e+03 4.724491699433370747e-18
5.166148870944927694e+03 4.669585931913938429e-18
5.167151924726721518e+03 4.568364667536436985e-18
5.168154978508514432e+03 4.606249126001059376e-18
5.169158032290308256e+03 4.441071911022182939e-18
5.170161086072102989e+03 4.356960464025034596e-18
5.171164139853895904e+03 4.299730732574634547e-18
5.172167193635688818e+03 4.240495915319405959e-18
5.173170247417483552e+03 4.302763176700253946e-18
5.174173301199276466e+03 4.404280158146743097e-18
5.175176354981071199e+03 4.460674850768770865e-18
5.176179408762864114e+03 4.472969236213146516e-18
5.177182462544658847e+03 4.564408676256902130e-18
5.178185516326451761e+03 4.783459750941050984e-18
5.179188570108244676e+03 4.935913687327943026e-18
5.180191623890039409e+03 4.902613463818089514e-18
5.181194677671833233e+03 4.921602221959856817e-18
5.182197731453626147e+03 4.927924363381599608e-18
5.183200785235419971e+03 4.787810720963079909e-18
5.184203839017213795e+03 4.701249992172162052e-18
5.185206892799006710e+03 4.576502470402733671e-18
5.186209946580801443e+03 4.321999675435480882e-18
5.187213000362594357e+03 4.253048794705204430e-18
5.188216054144388181e+03 4.217305079665869275e-18
5.189219107926182005e+03 4.274762699375027683e-18
5.190222161707975829e+03 4.602450299037909597e-18
5.191225215489768743e+03 4.244174801093735549e-18
5.192228269271563477e+03 4.224519748968556782e-18
5.193231323053356391e+03 4.237994521147045603e-18
5.194234376835149305e+03 4.195686714356795897e-18
5.195237430616944039e+03 4.217056511891797090e-18
5.196240484398738772e+03 4.096488320167292882e-18
5.197243538180531687e+03 4.042234784560858627e-18
5.198246591962324601e+03 4.159832570705684912e-18
5.199249645744119334e+03 4.100146112836002371e-18
5.200252699525912249e+03 4.091148042132650535e-18
5.201255753307706073e+03 4.118751059173545069e-18
5.202258807089499896e+03 4.030892897591837788e-18
5.203261860871293720e+03 4.162449356573496415e-18
5.204264914653086635e+03 4.140267267676968148e-18
5.205267968434880459e+03 4.114287592588208932e-18
5.206271022216674282e+03 4.073073732158060604e-18
5.207274075998468106e+03 4.241220111945696134e-18
5.208277129780261930e+03 4.107153573395245344e-18
5.209280183562054845e+03 4.129943640042000086e-18
5.210283237343848668e+03 4.091184438079602869e-18
5.211286291125642492e+03 4.169552770083795540e-18
5.212289344907436316e+03 4.236681785514923948e-18
5.213292398689229231e+03 4.272980952335588462e-18
5.214295452471023964e+03 4.040888548113928574e-18
5.215298506252816878e+03 4.022240588384533118e-18
5.216301560034611612e+03 4.162347199767846116e-18
5.217304613816404526e+03 4.077566977245448651e-18
5.218307667598199259e+03 3.986474125878352754e-18
5.219310721379992174e+03 4.143314601053613502e-18
5.220313775161785088e+03 4.092177881995279055e-18
5.221316828943579821e+03 4.147269351562229528e-18
5.222319882725373645e+03 4.122530447392299852e-18
5.223322936507166560e+03 4.084010300626930460e-18
5.224325990288960384e+03 4.153419853006867565e-18
5.225329044070754207e+03 4.091993834308986006e-18
5.226332097852547122e+03 4.216500232929855179e-18
5.227335151634341855e+03 4.041179715689547240e-18
5.228338205416134770e+03 4.114606884304654400e-18
5.229341259197928593e+03 4.172300664078696698e-18
5.230344312979722417e+03 4.091137288784687346e-18
5.231347366761515332e+03 4.095964714839546816e-18
5.232350420543309156e+03 4.202771516303312579e-18
5.233353474325103889e+03 4.149640878378419058e-18
5.234356528106896803e+03 4.037626974958631986e-18
5.235359581888689718e+03 4.011135275070702445e-18
5.236362635670484451e+03 4.014233480055019810e-18
5.237365689452277365e+03 4.076385349740416651e-18
5.238368743234072099e+03 4.183627661796691583e-18
5.239371797015865013e+03 4.205692704636543596e-18
5.240374850797659747e+03 4.177714561187856264e-18
5.241377904579452661e+03 4.206150135515285420e-18
5.242380958361246485e+03 4.207473624495370264e-18
5.243384012143040309e+03 4.251097889230498114e-18
5.244387065924834133e+03 4.106516230733273237e-18
5.245390119706627047e+03 4.114546086529631753e-18
5.246393173488420871e+03 4.180440948486831043e-18
5.247396227270214695e+03 4.112566643323792358e-18
5.248399281052008519e+03 4.202617247119071439e-18
5.249402334833802342e+03 4.194252383174628947e-18
5.250405388615595257e+03 4.239541762482826041e-18
5.251408442397389081e+03 4.086861178608094470e-18
5.252411496179182905e+03 4.191870930191088780e-18
5.253414549960976728e+03 4.159095552779900164e-18
5.254417603742769643e+03 4.074843898668924084e-18
5.255420657524564376e+03 4.047039049558566611e-18
5.256423711306357291e+03 4.014511826331143904e-18
5.257426765088150205e+03 4.071823035071880426e-18
5.258429818869944938e+03 4.027586656683463336e-18
5.259432872651739672e+03 4.042857651562111056e-18
5.260435926433532586e+03 4.000577968912688153e-18
5.261438980215325500e+03 3.988044114680978401e-18
5.262442033997120234e+03 4.072426876919044137e-18
5.263445087778913148e+03 4.148582500784657459e-18
5.264448141560706972e+03 4.223853041394839042e-18
5.265451195342500796e+03 4.096791068271487290e-18
5.266454249124294620e+03 4.058134023114740371e-18
5.267457302906087534e+03 4.101711138554952699e-18
5.268460356687882268e+03 3.999569222155679736e-18
5.269463410469675182e+03 4.109572663096656674e-18
5.270466464251469006e+03 4.135247108539383823e-18
5.271469518033262830e+03 4.128557285335361212e-18
5.272472571815055744e+03 4.320966113260095873e-18
5.273475625596849568e+03 4.220851202951884104e-18
5.274478679378644301e+03 4.231309661026698310e-18
5.275481733160437216e+03 4.151467293170936143e-18
5.276484786942230130e+03 3.851155235880496681e-18
5.277487840724024863e+03 3.754206772957137901e-18
5.278490894505817778e+03 3.944621682015313490e-18
5.279493948287612511e+03 4.119928550775514304e-18
5.280497002069405426e+03 4.070642234747460979e-18
5.281500055851200159e+03 3.989629819915242555e-18
5.282503109632993073e+03 3.995585933915930631e-18
5.283506163414785988e+03 4.045832606635158020e-18
5.284509217196580721e+03 4.100082006338529511e-18
5.285512270978374545e+03 3.995968091358930130e-18
5.286515324760167459e+03 4.046993141034569918e-18
5.287518378541961283e+03 4.108562675568729427e-18
5.288521432323755107e+03 4.202362475490405106e-18
5.289524486105548021e+03 4.116123933548076653e-18
5.290527539887342755e+03 4.170988755627187596e-18
5.291530593669135669e+03 4.002979687821235869e-18
5.292533647450929493e+03 4.070134345851353420e-18
5.293536701232723317e+03 4.112374323831373779e-18
5.294539755014517141e+03 3.936042578292219763e-18
5.295542808796310055e+03 3.923125325846591683e-18
5.296545862578104789e+03 3.947172293434120751e-18
5.297548916359897703e+03 4.025354096210182714e-18
5.298551970141690617e+03 4.099442182134719744e-18
5.299555023923485351e+03 3.589582114627446887e-18
5.300558077705280084e+03 3.974470080828983217e-18
5.301561131487072998e+03 3.659856484337808182e-18
5.302564185268865913e+03 3.711369570574854257e-18
5.303567239050660646e+03 4.277120164120803812e-18
5.304570292832453561e+03 4.150859729011015944e-18
5.305573346614247384e+03 4.174402943605500218e-18
5.306576400396041208e+03 4.383828117501369488e-18
5.307579454177835032e+03 4.118837913137863137e-18
5.308582507959627947e+03 4.088786441483811641e-18
5.309585561741421770e+03 4.191546261800661717e-18
5.310588615523215594e+03 4.146600162446674128e-18
5.311591669305009418e+03 4.008893615610683740e-18
5.312594723086803242e+03 4.220579887710966711e-18
5.313597776868596156e+03 4.125402418479083965e-18
5.314600830650389980e+03 4.038246946827740480e-18
5.315603884432183804e+03 4.096657065012253700e-18
5.316606938213977628e+03 3.955888295548592003e-18
5.317609991995770542e+03 4.004833399573967204e-18
5.318613045777565276e+03 3.932496868596511210e-18
5.319616099559358190e+03 3.983680736949761180e-18
5.320619153341152924e+03 4.055833220240924125e-18
5.321622207122945838e+03 4.062050309724872681e-18
5.322625260904740571e+03 3.967788529431086136e-18
5.323628314686533486e+03 4.062132614195821707e-18
5.324631368468326400e+03 4.012525352090097808e-18
5.325634422250121133e+03 4.140985674038970453e-18
5.326637476031914957e+03 4.084589740646023856e-18
5.327640529813707872e+03 4.127084490254710546e-18
5.328643583595501696e+03 4.093170498730342688e-18
5.329646637377295519e+03 4.170937470429209308e-18
5.330649691159088434e+03 4.163981295067944622e-18
5.331652744940883167e+03 4.249177589438456261e-18
5.332655798722676082e+03 4.126869836885753036e-18
5.333658852504469905e+03 4.015997029120982865e-18
5.334661906286263729e+03 4.041107337385948850e-18
5.335664960068056644e+03 3.981479195749451297e-18
5.336668013849850468e+03 3.990701432398805002e-18
5.337671067631645201e+03 4.016915199600916726e-18
5.338674121413438115e+03 3.987371203252666513e-18
5.339677175195231030e+03 4.023098788270056884e-18
5.340680228977025763e+03 3.914048259394741034e-18
5.341683282758818677e+03 3.864499727112508400e-18
5.342686336540613411e+03 3.876084805181619829e-18
5.343689390322406325e+03 3.711667769185679624e-18
5.344692444104201059e+03 4.055867548236345076e-18
5.345695497885993973e+03 4.480683936196122328e-18
5.346698551667787797e+03 3.959690844824498271e-18
5.347701605449581621e+03 4.074334769001897695e-18
5.348704659231375445e+03 4.202592018110388572e-18
5.349707713013168359e+03 4.073802478277719822e-18
5.350710766794962183e+03 4.075204135825690927e-18
5.351713820576756007e+03 4.234921131581104829e-18
5.352716874358549831e+03 4.048665700233152140e-18
5.353719928140343654e+03 3.864475738874744362e-18
5.354722981922136569e+03 3.852512225675389922e-18
5.355726035703930393e+03 4.022808034284744495e-18
5.356729089485724217e+03 4.011458289099904402e-18
5.357732143267518040e+03 3.893087089082341036e-18
5.358735197049310955e+03 3.823287107453278902e-18
5.359738250831105688e+03 3.978528228914168371e-18
5.360741304612898602e+03 3.962760098487376281e-18
5.361744358394691517e+03 3.940470476111216120e-18
5.362747412176486250e+03 4.118851561617970262e-18
5.363750465958280984e+03 4.126301977395235382e-18
5.364753519740073898e+03 3.800599611202480735e-18
5.365756573521866812e+03 3.723649480358510230e-18
5.366759627303661546e+03 3.822502113051966078e-18
5.367762681085454460e+03 3.788915271459862943e-18
5.368765734867248284e+03 3.756996025982666711e-18
5.369768788649042108e+03 3.775789569499871500e-18
5.370771842430835932e+03 3.883071586225548977e-18
5.371774896212628846e+03 3.972134536369439743e-18
5.372777949994423579e+03 3.873866306778752608e-18
